time,absoluteSensor2.r[2],absoluteSensor.r[2]
2488.2,-0.892887484,-0.322851339
2488.8,-0.89453602,-0.320294936
2489.4,-0.896175124,-0.320384568
2490,-0.897804776,-0.323121126
2490.6,-0.899424959,-0.328510751
2491.2,-0.901035562,-0.336464413
2491.8,-0.902636446,-0.346864173
2492.4,-0.904227479,-0.359598779
2493,-0.905808462,-0.374491482
2493.6,-0.907379151,-0.391318955
2494.2,-0.908939298,-0.409854169
2494.8,-0.910488649,-0.429864482
2495.4,-0.912026882,-0.451047705
2496,-0.913553671,-0.473098918
2496.6,-0.915068726,-0.495746436
2497.2,-0.916571686,-0.518652103
2497.8,-0.918062203,-0.541486576
2498.4,-0.919539958,-0.563949799
2499,-0.921004614,-0.585725221
2499.6,-0.922455841,-0.606502502
2500.2,-0.923893333,-0.625994335
2500.8,-0.925316807,-0.643936437
2501.4,-0.926725993,-0.660078789
2502,-0.928120653,-0.674201117
2502.6,-0.929500569,-0.686104831
2503.2,-0.930865569,-0.69563661
2503.8,-0.932215519,-0.702678746
2504.4,-0.93355029,-0.707122784
2505,-0.934869821,-0.708924073
2505.6,-0.936174092,-0.708081395
2506.2,-0.937463103,-0.704610912
2506.8,-0.938736882,-0.698559714
2507.4,-0.939995533,-0.690048562
2508,-0.941239181,-0.679220199
2508.6,-0.942467941,-0.666205423
2509.2,-0.943682022,-0.651230506
2509.8,-0.944881651,-0.634539228
2510.4,-0.946067027,-0.616346935
2511,-0.947238423,-0.596942719
2511.6,-0.948396128,-0.576632478
2512.2,-0.94954042,-0.555710651
2512.8,-0.950671584,-0.534476223
2513.4,-0.951789937,-0.513263384
2514,-0.952895784,-0.492392446
2514.6,-0.953989402,-0.47215449
2515.2,-0.955071088,-0.452863558
2515.8,-0.95614112,-0.434810822
2516.4,-0.957199745,-0.418258782
2517,-0.958247198,-0.403456895
2517.6,-0.959283684,-0.39062523
2518.2,-0.960309386,-0.379960567
2518.8,-0.961324454,-0.371626613
2519.4,-0.962328993,-0.365742744
2520,-0.963323079,-0.362398655
2520.6,-0.964306775,-0.361669476
2521.2,-0.965280065,-0.363555069
2521.8,-0.966242903,-0.368020595
2522.4,-0.967195256,-0.375045924
2523,-0.968136993,-0.384513948
2523.6,-0.969067958,-0.396279959
2524.2,-0.96998799,-0.410196617
2524.8,-0.970896893,-0.426078384
2525.4,-0.971794407,-0.443679574
2526,-0.97268027,-0.462748628
2526.6,-0.973554233,-0.483047372
2527.2,-0.974415971,-0.504263923
2527.8,-0.975265159,-0.526084158
2528.4,-0.976101514,-0.54823484
2529,-0.976924689,-0.570381671
2529.6,-0.977734353,-0.592203184
2530.2,-0.978530194,-0.61339943
2530.8,-0.979311908,-0.633674425
2531.4,-0.980079189,-0.652734168
2532,-0.980831758,-0.670308902
2532.6,-0.981569361,-0.686154966
2533.2,-0.982291766,-0.700049457
2533.8,-0.982998773,-0.71180173
2534.4,-0.983690195,-0.72123601
2535,-0.984365905,-0.728231737
2535.6,-0.985025805,-0.732702799
2536.2,-0.985669817,-0.734576972
2536.8,-0.986297908,-0.733832453
2537.4,-0.986910104,-0.730502162
2538,-0.987506449,-0.724639774
2538.6,-0.988087003,-0.716311689
2539.2,-0.988651906,-0.705667996
2539.8,-0.989201326,-0.692882398
2540.4,-0.989735401,-0.678102665
2541,-0.990254372,-0.661574899
2541.6,-0.990758488,-0.643557572
2542.2,-0.991247985,-0.624292941
2542.8,-0.99172314,-0.604064402
2543.4,-0.99218426,-0.583186513
2544,-0.992631644,-0.561963919
2544.6,-0.993065575,-0.540687856
2545.2,-0.993486377,-0.519686814
2545.8,-0.993894357,-0.499274244
2546.4,-0.994289789,-0.479730229
2547,-0.994672962,-0.46135051
2547.6,-0.995044143,-0.444405284
2548.2,-0.995403571,-0.429140846
2548.8,-0.995751464,-0.415779284
2549.4,-0.996088009,-0.40451307
2550,-0.996413369,-0.395509026
2550.6,-0.996727677,-0.388906301
2551.2,-0.997031016,-0.38479095
2551.8,-0.997323435,-0.383216684
2552.4,-0.997604982,-0.384234494
2553,-0.997875618,-0.387811249
2553.6,-0.998135277,-0.393882556
2554.2,-0.998383895,-0.402389206
2554.8,-0.998621341,-0.413201426
2555.4,-0.998847436,-0.42614576
2556,-0.999061999,-0.441042466
2556.6,-0.999264833,-0.457697412
2557.2,-0.999455671,-0.475846384
2557.8,-0.99963424,-0.49521821
2558.4,-0.999800294,-0.515569339
2559,-0.999953514,-0.536582262
2559.6,-1.000093582,-0.55794207
2560.2,-1.000220215,-0.57936437
2560.8,-1.000333092,-0.600532762
2561.4,-1.0004319,-0.621132809
2562,-1.000516342,-0.640870506
2562.6,-1.000586142,-0.659468928
2563.2,-1.000641024,-0.676653768
2563.8,-1.000680739,-0.692176802
2564.4,-1.000705065,-0.705814635
2565,-1.000713806,-0.717373168
2565.6,-1.000706803,-0.726691711
2566.2,-1.000683907,-0.733621998
2566.8,-1.000645026,-0.738072034
2567.4,-1.000590108,-0.7399883
2568,-1.000519118,-0.739335417
2568.6,-1.000432057,-0.736113039
2569.2,-1.000328991,-0.73038684
2569.8,-1.000210011,-0.722245981
2570.4,-1.000075204,-0.71177579
2571,-0.999924748,-0.699152822
2571.6,-0.999758844,-0.684575834
2572.2,-0.999577663,-0.668215738
2572.8,-0.999381465,-0.650328315
2573.4,-0.999170524,-0.631185994
2574,-0.998945107,-0.611052461
2574.6,-0.998705494,-0.590206142
2575.2,-0.998452006,-0.568965842
2575.8,-0.998184958,-0.547640854
2576.4,-0.997904634,-0.526514989
2577,-0.997611359,-0.505907227
2577.6,-0.997305437,-0.486119401
2578.2,-0.996987141,-0.467420768
2578.8,-0.99665675,-0.450085387
2579.4,-0.996314515,-0.43436106
2580,-0.995960666,-0.420473141
2580.6,-0.995595404,-0.408618545
2581.2,-0.995218898,-0.398960273
2581.8,-0.994831286,-0.391633103
2582.4,-0.99443269,-0.386752397
2583,-0.994023167,-0.38437097
2583.6,-0.993602742,-0.384506977
2584.2,-0.993171446,-0.387187273
2584.8,-0.992729221,-0.392347436
2585.4,-0.992275981,-0.399895224
2586,-0.991811636,-0.409734395
2586.6,-0.991336051,-0.421723352
2587.2,-0.990849033,-0.435662954
2587.8,-0.990350381,-0.451345153
2588.4,-0.9898399,-0.468567319
2589,-0.989317318,-0.487050614
2589.6,-0.988782355,-0.506509144
2590.2,-0.988234773,-0.526694383
2590.8,-0.987674258,-0.547287082
2591.4,-0.987100506,-0.567975032
2592,-0.986513235,-0.588467229
2592.6,-0.985912155,-0.608465096
2593.2,-0.985296969,-0.627664781
2593.8,-0.984667405,-0.645783408
2594.4,-0.984023211,-0.662562146
2595,-0.983364145,-0.677749176
2595.6,-0.982689993,-0.691121014
2596.2,-0.982000561,-0.70247464
2596.8,-0.981295694,-0.711645896
2597.4,-0.980575271,-0.718503732
2598,-0.979839185,-0.72293206
2598.6,-0.97908738,-0.724863053
2599.2,-0.978319844,-0.724276446
2599.8,-0.97753659,-0.721173409
2600.4,-0.976737648,-0.715574197
2601,-0.975923125,-0.707575372
2601.6,-0.975093155,-0.697298992
2602.2,-0.974247852,-0.684849052
2602.8,-0.973387427,-0.670425491
2603.4,-0.972512109,-0.654245511
2604,-0.971622112,-0.636510667
2604.6,-0.9707177,-0.617474746
2605.2,-0.969799172,-0.597423922
2605.8,-0.968866819,-0.576637823
2606.4,-0.967920928,-0.555390471
2607,-0.96696183,-0.534000722
2607.6,-0.965989846,-0.512777336
2608.2,-0.965005265,-0.491996627
2608.8,-0.964008406,-0.471964658
2609.4,-0.962999569,-0.452966912
2610,-0.961979025,-0.435263297
2610.6,-0.960947037,-0.419101583
2611.2,-0.959903843,-0.404706576
2611.8,-0.958849657,-0.392278885
2612.4,-0.957784666,-0.38199175
2613,-0.956709017,-0.373977482
2613.6,-0.955622826,-0.368337587
2614.2,-0.9545262,-0.365163959
2614.8,-0.953419173,-0.364476778
2615.4,-0.952301748,-0.366263643
2616,-0.95117393,-0.370515361
2616.6,-0.950035654,-0.377150048
2617.2,-0.948886813,-0.38604557
2617.8,-0.947727291,-0.397071389
2618.4,-0.946556951,-0.410074537
2619,-0.945375589,-0.424833527
2619.6,-0.944182988,-0.441116347
2620.2,-0.942978954,-0.458712026
2620.8,-0.941763214,-0.477330977
2621.4,-0.940535491,-0.496680197
2622,-0.939295542,-0.516498346
2622.6,-0.938043073,-0.536476641
2623.2,-0.936777794,-0.556305475
2623.8,-0.93549943,-0.575693153
2624.4,-0.934207716,-0.594357468
2625,-0.93290238,-0.612008856
2625.6,-0.931583173,-0.62838005
2626.2,-0.930249873,-0.643229875
2626.8,-0.928902269,-0.656331247
2627.4,-0.927540185,-0.667487373
2628,-0.926163457,-0.676517587
2628.6,-0.92477197,-0.683286806
2629.2,-0.923365641,-0.687694201
2629.8,-0.921944408,-0.689657501
2630.4,-0.920508244,-0.689131391
2631,-0.919057181,-0.686128233
2631.6,-0.917591275,-0.680684673
2632.2,-0.916110586,-0.672841083
2632.8,-0.91461526,-0.662722653
2633.4,-0.913105468,-0.650480585
2634,-0.911581353,-0.636239478
2634.6,-0.910043156,-0.620217219
2635.2,-0.908491129,-0.602647512
2635.8,-0.906925521,-0.583757754
2636.4,-0.905346604,-0.563800171
2637,-0.903754697,-0.543070486
2637.6,-0.902150109,-0.521858908
2638.2,-0.900533132,-0.500435369
2638.8,-0.898904103,-0.479114845
2639.4,-0.897263347,-0.458200843
2640,-0.895611154,-0.437961693
2640.6,-0.893947835,-0.418687554
2641.2,-0.892273681,-0.400645572
2641.8,-0.890588958,-0.384081036
2642.4,-0.888893914,-0.369217689
2643,-0.88718877,-0.356254859
2643.6,-0.885473721,-0.345365502
2644.2,-0.883748942,-0.336700083
2644.8,-0.882014555,-0.3303596
2645.4,-0.880270654,-0.326411841
2646,-0.878517329,-0.324925231
2646.6,-0.876754592,-0.325888366
2647.2,-0.874982427,-0.3292601
2647.8,-0.873200811,-0.334994472
2648.4,-0.871409672,-0.342995035
2649,-0.869608884,-0.353111604
2649.6,-0.86779831,-0.365182621
2650.2,-0.865977811,-0.379043996
2650.8,-0.864147172,-0.394455396
2651.4,-0.862306165,-0.41116531
2652,-0.860454597,-0.428954742
2652.6,-0.858592197,-0.447527144
2653.2,-0.856718694,-0.466587281
2653.8,-0.854833841,-0.48586105
2654.4,-0.852937369,-0.505054515
2655,-0.851029,-0.523862946
2655.6,-0.849108473,-0.541999363
2656.2,-0.847175546,-0.559196946
2656.8,-0.845229976,-0.575183629
2657.4,-0.843271539,-0.589711526
2658,-0.841300039,-0.602557159
2658.6,-0.839315303,-0.613519893
2659.2,-0.837317188,-0.622429957
2659.8,-0.835305568,-0.629134006
2660.4,-0.833280359,-0.633521995
2661,-0.831241521,-0.635524536
2661.6,-0.829189032,-0.635093877
2662.2,-0.827122897,-0.63220616
2662.8,-0.825043186,-0.626905208
2663.4,-0.82295,-0.61926142
2664,-0.820843426,-0.609335011
2664.6,-0.818723643,-0.597277242
2665.2,-0.816590853,-0.583260802
2665.8,-0.814445242,-0.567443494
2666.4,-0.812287058,-0.550044868
2667,-0.810116582,-0.531316737
2667.6,-0.807934091,-0.511507372
2668.2,-0.805739866,-0.490867842
2668.8,-0.803534236,-0.469699322
2669.4,-0.801317528,-0.448297487
2670,-0.799090036,-0.426928156
2670.6,-0.796852097,-0.405898823
2671.2,-0.794604034,-0.385501756
2671.8,-0.792346142,-0.366001709
2672.4,-0.790078716,-0.347665095
2673,-0.787802037,-0.330740723
2673.6,-0.785516361,-0.31545483
2674.2,-0.783221919,-0.302008733
2674.8,-0.780918915,-0.290574425
2675.4,-0.778607522,-0.281295154
2676,-0.7762879,-0.274299005
2676.6,-0.77396015,-0.269655589
2677.2,-0.771624339,-0.267401666
2677.8,-0.769280538,-0.267574661
2678.4,-0.766928742,-0.270140354
2679,-0.764568913,-0.275027867
2679.6,-0.762201002,-0.282156215
2680.2,-0.759824932,-0.291415129
2680.8,-0.757440558,-0.302629128
2681.4,-0.755047724,-0.315609306
2682,-0.752646287,-0.330180636
2682.6,-0.750236026,-0.346087524
2683.2,-0.747816707,-0.363065306
2683.8,-0.745388132,-0.380881877
2684.4,-0.74295004,-0.399243009
2685,-0.740502167,-0.417852137
2685.6,-0.738044266,-0.436428211
2686.2,-0.73557609,-0.454690812
2686.8,-0.733097377,-0.472344
2687.4,-0.730607882,-0.489110333
2688,-0.728107388,-0.504737884
2688.6,-0.725595678,-0.518974791
2689.2,-0.723072559,-0.531595569
2689.8,-0.720537861,-0.542395031
2690.4,-0.717991445,-0.55120005
2691,-0.715433204,-0.557868457
2691.6,-0.712863049,-0.562276808
2692.2,-0.710280927,-0.564338202
2692.8,-0.707686836,-0.564014805
2693.4,-0.705080798,-0.56129326
2694,-0.702462844,-0.556170552
2694.6,-0.699833084,-0.548720355
2695.2,-0.697191655,-0.539044561
2695.8,-0.694538672,-0.527223034
2696.4,-0.691874345,-0.513430335
2697,-0.689198902,-0.497858242
2697.6,-0.686512566,-0.480693773
2698.2,-0.683815595,-0.462158228
2698.8,-0.681108289,-0.442517668
2699.4,-0.67839095,-0.422036237
2700,-0.675663864,-0.400964102
2700.6,-0.672927371,-0.379603968
2701.2,-0.670181802,-0.358252184
2701.8,-0.667427457,-0.337170072
2702.4,-0.664664669,-0.316654392
2703,-0.661893754,-0.296983603
2703.6,-0.659115004,-0.278414285
2704.2,-0.656328701,-0.261190338
2704.8,-0.65353511,-0.245539592
2705.4,-0.650734473,-0.231665625
2706,-0.647927007,-0.219748336
2706.6,-0.645112892,-0.209931114
2707.2,-0.642292279,-0.202326229
2707.8,-0.639465312,-0.197039402
2708.4,-0.636632067,-0.194109276
2709,-0.633792591,-0.193543772
2709.6,-0.630946924,-0.195344962
2710.2,-0.628095053,-0.199461649
2710.8,-0.625236917,-0.205793501
2711.4,-0.62237244,-0.214226905
2712,-0.619501538,-0.224638189
2712.6,-0.616624052,-0.236829601
2713.2,-0.613739808,-0.250588801
2713.8,-0.610848661,-0.265730093
2714.4,-0.607950382,-0.281986196
2715,-0.60504474,-0.299085645
2715.6,-0.602131522,-0.316778146
2716.2,-0.599210488,-0.334781166
2716.8,-0.596281378,-0.352797509
2717.4,-0.593343951,-0.370544629
2718,-0.590397979,-0.387754672
2718.6,-0.587443218,-0.404143996
2719.2,-0.584479445,-0.419448903
2719.8,-0.581506462,-0.433432321
2720.4,-0.578524081,-0.445864807
2721,-0.575532141,-0.45654473
2721.6,-0.572530499,-0.465288754
2722.2,-0.569519048,-0.471949207
2722.8,-0.566497715,-0.476412727
2723.4,-0.56346645,-0.478587407
2724,-0.560425228,-0.478408237
2724.6,-0.557374084,-0.475868485
2725.2,-0.554313079,-0.470988331
2725.8,-0.551242271,-0.463785299
2726.4,-0.548161805,-0.45436093
2727,-0.545071846,-0.442841526
2727.6,-0.541972551,-0.429339615
2728.2,-0.538864141,-0.414036886
2728.8,-0.535746872,-0.397146154
2729.4,-0.532620997,-0.378879327
2730,-0.529486781,-0.359459654
2730.6,-0.526344543,-0.339163569
2731.2,-0.523194599,-0.318266179
2731.8,-0.520037242,-0.297016763
2732.4,-0.516872815,-0.275715864
2733,-0.513701649,-0.254654366
2733.6,-0.51052405,-0.23409357
2734.2,-0.507340338,-0.214311394
2734.8,-0.504150819,-0.1955722
2735.4,-0.50095578,-0.178119489
2736,-0.497755487,-0.162176311
2736.6,-0.494550187,-0.147947103
2737.2,-0.491340102,-0.135609998
2737.8,-0.488125433,-0.125323956
2738.4,-0.484906338,-0.117203052
2739,-0.481682943,-0.111329231
2739.6,-0.478455369,-0.107781967
2740.2,-0.475223673,-0.106573406
2740.8,-0.471987877,-0.107682437
2741.4,-0.468747992,-0.111076505
2742,-0.465503996,-0.116688479
2742.6,-0.462255804,-0.124390696
2743.2,-0.459003317,-0.134039818
2743.8,-0.455746442,-0.145499034
2744.4,-0.452485007,-0.15855151
2745,-0.449218825,-0.172966217
2745.6,-0.445947743,-0.188545143
2746.2,-0.44267153,-0.205014911
2746.8,-0.439389957,-0.2220993
2747.4,-0.436102804,-0.239535367
2748,-0.432809844,-0.257051123
2748.6,-0.429510828,-0.274352743
2749.2,-0.426205521,-0.291161191
2749.8,-0.422893714,-0.307220646
2750.4,-0.419575183,-0.322262835
2751,-0.416249726,-0.336041371
2751.6,-0.412917167,-0.348334425
2752.2,-0.409577346,-0.358936696
2752.8,-0.406230131,-0.367671347
2753.4,-0.402875409,-0.374380297
2754,-0.399513102,-0.378939232
2754.6,-0.396143172,-0.381264421
2755.2,-0.392765603,-0.381296276
2755.8,-0.389380399,-0.378990929
2756.4,-0.385987628,-0.374371796
2757,-0.382587389,-0.36749114
2757.6,-0.379179764,-0.358386874
2758.2,-0.375764927,-0.347186133
2758.8,-0.372343072,-0.334036933
2759.4,-0.368914389,-0.31908329
2760,-0.36547911,-0.30251182
2760.6,-0.362037513,-0.284553582
2761.2,-0.358589877,-0.265440868
2761.8,-0.355136472,-0.245399038
2762.4,-0.351677628,-0.224711097
2763,-0.348213673,-0.203658404
2763.6,-0.344744902,-0.182489052
2764.2,-0.341271655,-0.161498017
2764.8,-0.337794261,-0.140966989
2765.4,-0.334313026,-0.121155449
2766,-0.330828254,-0.102320663
2766.6,-0.327340241,-0.084710849
2767.2,-0.323849258,-0.06855227
2767.8,-0.320355557,-0.054048212
2768.4,-0.316859363,-0.041377877
2769,-0.313360874,-0.030691926
2769.6,-0.309860275,-0.022128448
2770.2,-0.306357698,-0.015771987
2770.8,-0.302853244,-0.011676329
2771.4,-0.299347007,-0.009888045
2772,-0.295839026,-0.010400249
2772.6,-0.2923293,-0.013161923
2773.2,-0.288817808,-0.018107362
2773.8,-0.285304517,-0.02515412
2774.4,-0.281789322,-0.034149677
2775,-0.278272099,-0.044924246
2775.6,-0.274752748,-0.05732812
2776.2,-0.271231083,-0.071128659
2776.8,-0.267706911,-0.08608392
2777.4,-0.264180057,-0.10197314
2778,-0.260650306,-0.118531349
2778.6,-0.257117424,-0.135476542
2779.2,-0.253581187,-0.152538455
2779.8,-0.250041382,-0.16945477
2780.4,-0.246497771,-0.185938719
2781,-0.242950129,-0.201719267
2781.6,-0.239398262,-0.216552523
2782.2,-0.235841967,-0.230188208
2782.8,-0.232281067,-0.242400118
2783.4,-0.228715405,-0.252982596
2784,-0.225144848,-0.261755557
2784.6,-0.221569293,-0.26856771
2785.2,-0.217988659,-0.273288719
2785.8,-0.214402892,-0.275816192
2786.4,-0.210811986,-0.276096262
2787,-0.207215962,-0.274101674
2787.6,-0.203614847,-0.269809334
2788.2,-0.20000874,-0.263271423
2788.8,-0.196397771,-0.254567334
2789.4,-0.192782054,-0.243764261
2790,-0.189161779,-0.231003446
2790.6,-0.185537166,-0.216455449
2791.2,-0.181908435,-0.200292202
2791.8,-0.178275827,-0.182705201
2792.4,-0.174639636,-0.1639402
2793,-0.171000159,-0.144245322
2793.6,-0.167357673,-0.123848045
2794.2,-0.163712511,-0.103034284
2794.8,-0.160065005,-0.082085908
2795.4,-0.156415454,-0.061253132
2796,-0.15276419,-0.040818324
2796.6,-0.149111532,-0.021053062
2797.2,-0.145457782,-0.002209805
2797.8,-0.141803228,0.015473168
2798.4,-0.138148148,0.031766648
2799,-0.134492796,0.046465023
2799.6,-0.130837405,0.0593842
2800.2,-0.127182178,0.07037152
2800.8,-0.123527287,0.079304775
2801.4,-0.119872895,0.086067971
2802,-0.116219108,0.090604892
2802.6,-0.112566003,0.092889658
2803.2,-0.108913641,0.092908865
2803.8,-0.105262046,0.090687098
2804.4,-0.10161119,0.086303823
2805,-0.097961025,0.079855811
2805.6,-0.094311503,0.071440457
2806.2,-0.090662497,0.061232416
2806.8,-0.087013867,0.049424394
2807.4,-0.083365497,0.036178664
2808,-0.079717194,0.021740375
2808.6,-0.076068755,0.006359759
2809.2,-0.072419993,-0.009724765
2809.8,-0.068770699,-0.026255731
2810.4,-0.06512064,-0.042949313
2811,-0.061469591,-0.059532952
2811.6,-0.05781735,-0.075753466
2812.2,-0.05416369,-0.091334467
2812.8,-0.050508402,-0.106016871
2813.4,-0.046851303,-0.119569022
2814,-0.043192212,-0.131760807
2814.6,-0.039530976,-0.142387567
2815.2,-0.035867457,-0.151263712
2815.8,-0.032201549,-0.158232324
2816.4,-0.028533177,-0.163169068
2817,-0.02486229,-0.165972979
2817.6,-0.021188855,-0.166562705
2818.2,-0.017512899,-0.164913946
2818.8,-0.013834475,-0.16103113
2819.4,-0.01015363,-0.1549118
2820,-0.006470494,-0.146635182
2820.6,-0.002785219,-0.136304271
2821.2,9.02E-04,-0.124018907
2821.8,0.004591102,-0.109928261
2822.4,0.008281708,-0.094224354
2823,0.011973617,-0.077103147
2823.6,0.015666584,-0.058761038
2824.2,0.019360302,-0.039454905
2824.8,0.023054463,-0.019444209
2825.4,0.026748787,0.00104168
2826,0.030442939,0.021717397
2826.6,0.034136593,0.042305691
2827.2,0.037829446,0.062552089
2827.8,0.041521182,0.082192709
2828.4,0.045211493,0.100967098
2829,0.048900087,0.118634388
2829.6,0.052586696,0.134974148
2830.2,0.056271062,0.149778517
2830.8,0.059952952,0.162865219
2831.4,0.063632153,0.174069229
2832,0.067308489,0.183265232
2832.6,0.070981815,0.190357803
2833.2,0.074651997,0.195260486
2833.8,0.078318948,0.197937777
2834.4,0.081982623,0.198393245
2835,0.085642991,0.196646107
2835.6,0.089300045,0.192737808
2836.2,0.092953841,0.186774388
2836.8,0.096604454,0.178881124
2837.4,0.100251948,0.169170109
2838,0.103896467,0.157835234
2838.6,0.107538169,0.145084305
2839.2,0.111177192,0.131104113
2839.8,0.114813729,0.116136606
2840.4,0.118447989,0.100441857
2841,0.122080174,0.084270886
2841.6,0.125710487,0.067874409
2842.2,0.129339159,0.051534324
2842.8,0.132966412,0.035520853
2843.4,0.13659244,0.020078198
2844,0.140217457,0.005469426
2844.6,0.143841657,-0.008062179
2845.2,0.147465212,-0.020296449
2845.8,0.151088278,-0.031026595
2846.4,0.154710989,-0.040070092
2847,0.158333459,-0.047264642
2847.6,0.161955774,-0.05247491
2848.2,0.165577981,-0.055604395
2848.8,0.169200102,-0.056582351
2849.4,0.172822149,-0.055348012
2850,0.176444068,-0.051905882
2850.6,0.180065777,-0.046289188
2851.2,0.183687205,-0.038521107
2851.8,0.187308202,-0.028700888
2852.4,0.190928595,-0.016954969
2853,0.194548205,-0.003413107
2853.6,0.198166826,0.011767933
2854.2,0.201784199,0.028377793
2854.8,0.205400059,0.046200565
2855.4,0.209014158,0.065034974
2856,0.212626182,0.084616541
2856.6,0.216235816,0.104679343
2857.2,0.21984278,0.124991007
2857.8,0.223446746,0.14527156
2858.4,0.227047393,0.165250192
2859,0.230644422,0.184673499
2859.6,0.234237536,0.203294479
2860.2,0.237826441,0.220867014
2860.8,0.241410864,0.237165728
2861.4,0.244990553,0.251987398
2862,0.248565275,0.265147342
2862.6,0.252134826,0.276488602
2863.2,0.255699011,0.28586546
2863.8,0.259257686,0.293180281
2864.4,0.262810733,0.298364282
2865,0.266358048,0.301361757
2865.6,0.269899568,0.302156295
2866.2,0.273435277,0.300780136
2866.8,0.276965177,0.297283888
2867.4,0.28048928,0.291725363
2868,0.284007666,0.284234974
2868.6,0.287520441,0.274963578
2869.2,0.291027682,0.264037714
2869.8,0.294529552,0.25166751
2870.4,0.298026224,0.238072814
2871,0.301517858,0.223462252
2871.6,0.305004645,0.208073344
2872.2,0.308486804,0.192172806
2872.8,0.311964547,0.17601937
2873.4,0.31543807,0.159857499
2874,0.318907603,0.143963697
2874.6,0.322373363,0.128601661
2875.2,0.325835537,0.114006384
2875.8,0.329294326,0.100425079
2876.4,0.332749908,0.088083098
2877,0.336202442,0.07718609
2877.6,0.339652065,0.067918258
2878.2,0.343098889,0.060438474
2878.8,0.346543005,0.05488335
2879.4,0.34998448,0.051367656
2880,0.353423336,0.049959718
2880.6,0.356859567,0.050699919
2881.2,0.360293167,0.053628588
2881.8,0.363724057,0.058713577
2882.4,0.367152134,0.065896898
2883,0.370577295,0.075122663
2883.6,0.373999384,0.086280909
2884.2,0.377418205,0.099221345
2884.8,0.380833555,0.113787482
2885.4,0.384245224,0.129815099
2886,0.387652942,0.147078754
2886.6,0.39105643,0.165346739
2887.2,0.394455437,0.184413078
2887.8,0.397849648,0.204009105
2888.4,0.401238753,0.223869097
2889,0.404622464,0.243750802
2889.6,0.408000472,0.26339029
2890.2,0.411372466,0.282522841
2890.8,0.414738154,0.30090094
2891.4,0.418097259,0.31829331
2892,0.421449507,0.334470914
2892.6,0.424794647,0.349227103
2893.2,0.428132448,0.36237567
2893.8,0.431462704,0.37375645
2894.4,0.434785238,0.383237449
2895,0.438099886,0.390697825
2895.6,0.441406527,0.396062474
2896.2,0.444705076,0.399290575
2896.8,0.447995464,0.40035754
2897.4,0.451277648,0.399264997
2898,0.454551644,0.396072605
2898.6,0.457817486,0.390860564
2899.2,0.461075206,0.383702766
2899.8,0.464324911,0.374751544
2900.4,0.467566728,0.36417714
2901,0.470800761,0.35212926
2901.6,0.474027182,0.338822159
2902.2,0.477246179,0.324488289
2902.8,0.480457935,0.309353483
2903.4,0.483662638,0.293651407
2904,0.486860516,0.277651733
2904.6,0.490051787,0.261616273
2905.2,0.493236645,0.245783428
2905.8,0.496415316,0.230421153
2906.4,0.499588008,0.215782326
2907,0.502754907,0.202093918
2907.6,0.505916196,0.189583374
2908.2,0.509072039,0.178457325
2908.8,0.51222258,0.168903062
2909.4,0.51536794,0.161083899
2910,0.518508211,0.155133588
2910.6,0.521643458,0.151161434
2911.2,0.524773735,0.149262187
2911.8,0.527899039,0.149476154
2912.4,0.53101934,0.151814345
2913,0.534134612,0.156295041
2913.6,0.537244758,0.162861508
2914.2,0.540349654,0.171431946
2914.8,0.543449171,0.181919595
2915.4,0.546543148,0.194204409
2916,0.549631371,0.208114879
2916.6,0.55271362,0.223471283
2917.2,0.55578968,0.240102037
2917.8,0.558859275,0.257769906
2918.4,0.561922119,0.276231489
2919,0.564977961,0.295276518
2919.6,0.56802649,0.314635381
2920.2,0.571067403,0.334044977
2920.8,0.574100412,0.353258462
2921.4,0.577125226,0.372026464
2922,0.580141551,0.390093788
2922.6,0.583149108,0.407223066
2923.2,0.586147641,0.423198055
2923.8,0.5891369,0.43780907
2924.4,0.592116659,0.450870768
2925,0.59508671,0.462214151
2925.6,0.598046878,0.471704448
2926.2,0.600997015,0.479234714
2926.8,0.603936989,0.484711606
2927.4,0.606866706,0.488080141
2928,0.609786113,0.489327537
2928.6,0.612695176,0.488459944
2929.2,0.615593876,0.485496393
2929.8,0.618482258,0.480522325
2930.4,0.621360392,0.473645274
2931,0.624228327,0.464955002
2931.6,0.627086198,0.454623139
2932.2,0.629934149,0.44283517
2932.8,0.632772318,0.42976591
2933.4,0.635600879,0.415628245
2934,0.638420036,0.400665606
2934.6,0.641229991,0.385116422
2935.2,0.644030934,0.369210932
2935.8,0.646823097,0.353218257
2936.4,0.649606702,0.337399001
2937,0.652381945,0.321985344
2937.6,0.655149043,0.307233886
2938.2,0.657908197,0.293383443
2938.8,0.660659589,0.280652177
2939.4,0.663403387,0.269245899
2940,0.666139741,0.259351391
2940.6,0.668868778,0.251134529
2941.2,0.671590606,0.24473887
2941.8,0.674305296,0.240272111
2942.4,0.677012892,0.237815347
2943,0.679713431,0.237443497
2943.6,0.682406891,0.239169429
2944.2,0.685093221,0.242978966
2944.8,0.687772372,0.248858648
2945.4,0.690444237,0.256738489
2946,0.693108672,0.266511298
2946.6,0.695765528,0.278061848
2947.2,0.698414639,0.29126035
2947.8,0.701055778,0.30591692
2948.4,0.703688712,0.321832294
2949,0.706313227,0.338827684
2949.6,0.70892904,0.356657326
2950.2,0.711535871,0.375073372
2950.8,0.714133459,0.393852143
2951.4,0.716721513,0.412735914
2952,0.719299737,0.431463256
